customer_id,activity_level,days_since_last_purchase,tx_count_30d,tx_count_60d,tx_count_90d,num_unique_products,avg_days_between_tx,avg_monthly_txns,target
2540358,1,7.0,5,5,6,11.0,16.170731707317074,1.875040957519006,0
9740620,1,56.0,0,1,7,10.0,2.5806451612903225,10.691990665064793,7
7531326,1,258.0,0,0,0,9.0,6.642857142857143,4.484097621457784,0
4994262,1,28.0,1,1,1,9.0,14.0,2.1459886686681364,0
1957602,0,296.0,0,0,0,5.0,23.0,1.44184222555081,7
3519887,1,100.0,0,0,0,9.0,6.811594202898551,4.411313583788555,0
9993896,0,7.0,12,12,18,4.0,4.470588235294118,6.873711586346003,8
9110865,1,210.0,0,0,0,10.0,0.1044776119402985,68.0,0
3290578,1,91.0,0,0,0,3.0,9.612903225806452,3.139471494678829,6
2302653,1,105.0,0,0,0,8.0,8.909090909090908,3.3466941975765687,2
6060799,1,539.0,0,0,0,7.0,3.338709677419355,8.915438013871027,0
2840550,1,595.0,0,0,0,8.0,1.8955223880597014,15.226961522315818,0
7277940,1,98.0,0,0,0,10.0,12.037735849056604,2.5156889128327222,0
8509739,0,6.0,3,3,3,2.0,2.5,3.0,0
5920105,1,622.0,0,0,0,5.0,1.878787878787879,15.58225200640503,0
8302012,1,280.0,0,0,0,3.0,0.4642857142857143,29.0,1
9502531,1,19.0,3,7,7,6.0,4.613636363636363,6.5519629231172365,20
3271813,1,0.0,8,10,10,11.0,13.849056603773585,2.160137620300991,2
3282204,0,25.0,1,1,1,6.0,101.28571428571429,0.3372549058157238,28
8584067,1,58.0,0,5,12,8.0,10.211538461538462,2.9113612025885325,0
8703979,1,167.0,0,0,0,7.0,8.428571428571429,3.563979429385941,0
4342894,0,667.0,0,0,0,1.0,,1.0,0
1199420,1,0.0,7,17,22,7.0,4.679245283018868,6.128821056893178,7
1591694,1,51.0,0,8,8,9.0,17.97222222222222,1.6971257305259226,3
2897571,1,103.0,0,0,0,8.0,26.083333333333332,1.1874069317513156,9
3142228,0,114.0,0,0,0,2.0,0.0,4.0,0
9709441,1,229.0,0,0,0,10.0,8.867924528301886,3.3912997445632,1
8030182,1,5.0,3,10,10,8.0,11.327586206896552,2.647057251958296,4
7790845,1,0.0,4,5,5,8.0,9.758064516129032,3.0400624618632506,0
9475966,1,69.0,0,0,1,10.0,11.321428571428571,2.6513285239458266,0
4261143,1,631.0,0,0,0,2.0,4.04,7.502472764291913,37
2568579,0,111.0,0,0,0,4.0,25.214285714285715,1.2640020869069781,2
6709824,1,63.0,0,0,3,8.0,5.88,5.0495548091394165,7
7796407,1,49.0,0,4,4,4.0,13.285714285714286,2.286291333953422,7
6956693,0,714.0,0,0,0,1.0,,1.0,0
6089823,1,418.0,0,0,0,10.0,0.8360655737704918,33.923152100925336,0
8427355,1,111.0,0,0,0,4.0,15.463414634146341,1.9720692339294243,1
8890302,1,224.0,0,0,0,8.0,8.703703703703704,3.4728988561687832,6
3225574,1,140.0,0,0,0,6.0,8.808510638297872,3.430499560380348,0
7928053,1,518.0,0,0,0,10.0,2.593220338983051,11.145084532596062,0
5432258,1,97.0,0,0,0,12.0,10.779661016949152,2.788016064332147,0
3921546,1,0.0,9,9,9,9.0,14.076923076923077,2.148593445967995,5
9356162,1,111.0,0,0,0,4.0,17.685714285714287,1.7365799475603774,0
4220385,0,14.0,3,15,15,3.0,7.647058823529412,4.028842654156593,18
2779224,1,467.0,0,0,0,7.0,4.5,6.524781907694116,0
5466940,1,54.0,0,2,2,9.0,3.0,9.750304203977315,0
3887655,1,8.0,2,2,2,8.0,13.705882352941176,2.2095640297193344,2
2748415,1,488.0,0,0,0,11.0,4.375,6.552640629203103,0
4593196,1,61.0,0,0,2,11.0,9.49090909090909,3.183717110947007,0
5536355,1,100.0,0,0,0,2.0,11.55813953488372,2.6307173704694566,5
6455437,1,286.0,0,0,0,5.0,4.571428571428571,6.424912439204043,0
1432968,1,75.0,0,0,5,11.0,6.476190476190476,4.603334215739008,1
2012969,1,428.0,0,0,0,10.0,5.290909090909091,5.5919018569188355,0
8580462,0,317.0,0,0,0,5.0,30.384615384615383,1.0552333836470702,1
1328658,1,0.0,16,17,17,7.0,5.648648648648648,5.377144126673645,18
8350672,1,145.0,0,0,0,8.0,9.563636363636364,3.09998782093609,0
2339950,1,484.0,0,0,0,8.0,2.6,10.847759510703144,0
2482769,1,104.0,0,0,0,9.0,6.454545454545454,4.594416014986409,0
8624904,1,8.0,5,5,7,6.0,6.068181818181818,4.838878357865237,11
3959081,1,0.0,21,21,21,3.0,21.0,1.4677741276661602,17
7523364,0,101.0,0,0,0,3.0,83.5,0.5357150979305941,8
3972346,1,432.0,0,0,0,7.0,5.320754716981132,5.644603710820011,0
1137167,1,70.0,0,0,1,5.0,12.20754716981132,2.4755782948986713,0
3346886,1,118.0,0,0,0,5.0,6.18,4.857777251866129,0
2962587,1,691.0,0,0,0,2.0,0.41509433962264153,54.0,0
1087667,1,71.0,0,0,1,1.0,12.26923076923077,2.4370201497905235,0
9789870,1,482.0,0,0,0,5.0,4.735849056603773,6.192415126902299,0
4923558,1,71.0,0,0,1,10.0,12.153846153846153,2.4998363914711805,0
1585947,1,239.0,0,0,0,5.0,9.885714285714286,3.0165578316273476,7
8833360,1,196.0,0,0,0,5.0,21.5,1.4475111612457365,14
1889147,1,51.0,0,1,5,7.0,12.288461538461538,2.457565928435115,0
9602447,1,405.0,0,0,0,4.0,7.853658536585366,3.856167517556126,0
1198446,1,47.0,0,12,12,4.0,10.959183673469388,2.738427763073846,1
2501418,1,253.0,0,0,0,14.0,11.069767441860465,2.7049251942641788,3
2793314,1,57.0,0,3,3,3.0,13.290322580645162,2.3019297032519876,1
8381252,0,223.0,0,0,0,1.0,0.0,2.0,8
4931823,1,680.0,0,0,0,5.0,0.0784313725490196,52.0,0
5421395,0,1.0,18,18,18,6.0,0.7058823529411765,18.0,19
3775793,1,180.0,0,0,0,8.0,8.54,3.5008624731377833,0
3925734,1,21.0,2,3,6,5.0,14.534883720930232,2.0721360347611855,5
2513379,1,436.0,0,0,0,12.0,5.84,5.1346175160169585,0
9379772,1,92.0,0,0,0,10.0,12.306122448979592,2.434757025384923,0
6110762,1,468.0,0,0,0,7.0,2.38,12.247534910283008,0
5531773,1,404.0,0,0,0,4.0,0.5714285714285714,47.03026712349464,0
2716148,1,275.0,0,0,0,3.0,6.530612244897959,4.657804498794579,0
5458339,1,5.0,20,20,20,10.0,16.5,1.8350245071989653,0
2526252,1,52.0,0,1,1,8.0,17.375,1.7436243252736257,0
1328307,1,97.0,0,0,0,2.0,18.636363636363637,1.6398627014108655,6
2844122,0,118.0,0,0,0,1.0,,1.0,25
7156008,1,579.0,0,0,0,8.0,0.10416666666666667,49.0,0
6797234,1,327.0,0,0,0,13.0,4.854166666666667,5.992454845128369,0
5597614,0,33.0,0,1,1,8.0,28.88235294117647,1.0922266911769614,20
6137058,1,386.0,0,0,0,9.0,6.5,4.469993577072396,0
9290571,1,679.0,0,0,0,5.0,1.125,25.0,0
6667294,1,14.0,1,1,6,8.0,16.585365853658537,1.8185784624418226,5
7296011,1,417.0,0,0,0,12.0,6.595744680851064,4.47325589023455,0
4056522,1,398.0,0,0,0,3.0,9.852941176470589,3.063660534112791,4
4315715,1,456.0,0,0,0,7.0,0.5319148936170213,48.0,0
6191024,1,218.0,0,0,0,11.0,13.225,2.278871851962409,5
4398985,1,456.0,0,0,0,6.0,1.425531914893617,20.344631344065775,0
8228676,1,313.0,0,0,0,3.0,11.409090909090908,2.7371767608380084,3
2915283,1,22.0,2,3,3,5.0,15.804347826086957,1.915733770794268,0
9613060,1,67.0,0,0,8,9.0,3.6444444444444444,8.005437548966226,1
7752739,1,1.0,10,10,10,3.0,16.45,1.8515315684202083,0
3841595,0,13.0,1,1,1,2.0,101.0,0.3546286931385774,1
1525153,1,567.0,0,0,0,1.0,2.6222222222222222,11.09433907636,0
3401565,1,0.0,8,8,8,6.0,37.26315789473684,0.8427267196293402,15
3237695,1,169.0,0,0,0,4.0,12.5,2.4224850062044356,3
2175907,1,41.0,0,7,11,10.0,6.612903225806452,4.566259589230331,0
9814369,1,13.0,29,31,31,7.0,0.8333333333333334,31.0,6
9850176,1,69.0,0,0,2,9.0,14.622222222222222,2.073391424503258,0
2264759,1,275.0,0,0,0,9.0,8.311111111111112,3.608221842235529,0
4672875,1,440.0,0,0,0,5.0,0.024390243902439025,42.0,0
4718310,1,49.0,0,3,5,7.0,23.428571428571427,1.3087201103018309,1
5205646,1,49.0,0,1,1,4.0,18.142857142857142,1.7054220905857123,5
2656905,1,145.0,0,0,0,9.0,11.568181818181818,2.601291385059516,0
2703771,1,61.0,0,0,1,8.0,15.636363636363637,1.939554934885649,0
9621777,1,46.0,0,16,16,7.0,2.5,11.876068527894896,15
8014535,1,237.0,0,0,0,6.0,13.35135135135135,2.279874945165016,2
7153201,0,8.0,4,4,4,7.0,35.833333333333336,0.8786519603015603,0
3413203,1,103.0,0,0,0,12.0,11.511627906976743,2.6456483759938165,0
2943866,1,174.0,0,0,0,5.0,25.714285714285715,1.2066499711444358,15
6901814,0,84.0,0,0,10,7.0,0.1111111111111111,10.0,23
2643326,1,573.0,0,0,0,9.0,2.697674418604651,10.826894559734397,0
4322206,1,119.0,0,0,0,7.0,7.046511627906977,4.203320483646348,0
1451530,1,103.0,0,0,0,6.0,13.727272727272727,2.2342558873833687,6
1299107,1,560.0,0,0,0,6.0,4.071428571428571,7.376728343785319,0
7819057,1,296.0,0,0,0,11.0,10.642857142857142,2.860285720873751,0
9202425,1,611.0,0,0,0,2.0,0.023809523809523808,43.0,0
9428577,1,131.0,0,0,0,6.0,12.487804878048781,2.4227006831287343,0
5414150,0,504.0,0,0,0,1.0,,1.0,14
9853501,0,216.0,0,0,0,5.0,16.833333333333332,1.9027846145304135,1
1134004,1,365.0,0,0,0,5.0,12.413793103448276,2.4725292338240368,4
1023794,1,500.0,0,0,0,3.0,2.1904761904761907,13.475873094534323,0
6616661,1,13.0,1,11,17,10.0,8.9,3.4195998428341077,1
1214258,1,202.0,0,0,0,4.0,0.2682926829268293,42.0,0
2806348,1,173.0,0,0,0,5.0,19.09090909090909,1.6132627896978815,2
5204269,1,118.0,0,0,0,5.0,15.195121951219512,2.003240359528364,0
3756078,1,356.0,0,0,0,6.0,11.875,2.5646581491621854,0
6080391,1,540.0,0,0,0,1.0,0.6585365853658537,42.0,0
4273727,0,120.0,0,0,0,2.0,72.2,0.4977208375376386,27
7329657,1,147.0,0,0,0,4.0,10.560975609756097,2.8961994993804714,0
2620533,1,652.0,0,0,0,9.0,1.9024390243902438,14.835790912156362,0
4394522,1,146.0,0,0,0,6.0,13.097560975609756,2.3349453910217606,0
4893594,1,202.0,0,0,0,10.0,11.536585365853659,2.639839042832983,0
1744628,1,495.0,0,0,0,4.0,7.314285714285714,4.129956697125637,3
9057704,1,21.0,1,5,5,5.0,2.625,11.074340029243151,0
8984209,1,516.0,0,0,0,3.0,5.425,5.491719667771819,0
3987448,1,63.0,0,0,1,3.0,23.689655172413794,1.2986142322161789,4
6673804,1,7.0,1,1,1,5.0,32.0,0.983853887256593,0
9958741,1,1.0,1,1,1,5.0,24.933333333333334,1.2334201841231636,0
6839963,1,517.0,0,0,0,12.0,4.375,6.6909610278662495,0
8107860,1,105.0,0,0,0,9.0,9.897435897435898,3.0505459553593144,0
1752918,1,147.0,0,0,0,10.0,16.37142857142857,1.8587250506062634,1
1907931,1,483.0,0,0,0,5.0,6.9743589743589745,4.3596081279277525,0
8533437,1,485.0,0,0,0,4.0,4.0,7.4995958442627275,0
2943393,0,180.0,0,0,0,1.0,0.0,6.0,0
5380286,0,72.0,0,0,2,4.0,6.333333333333333,4.0,2
6290270,1,469.0,0,0,0,7.0,6.846153846153846,4.396274391683562,0
3426196,1,92.0,0,0,0,9.0,19.806451612903224,1.546058516417316,0
1900846,1,442.0,0,0,0,7.0,3.6153846153846154,8.209629292265177,0
6770327,1,63.0,0,0,34,6.0,6.384615384615385,4.740985319653915,0
3903961,1,586.0,0,0,0,13.0,3.6923076923076925,7.701559774958314,0
3602471,0,177.0,0,0,0,3.0,0.6666666666666666,7.0,1
3067158,1,559.0,0,0,0,6.0,3.6842105263157894,7.92481740280118,0
2547235,1,23.0,1,1,3,6.0,24.607142857142858,1.2485839571818635,0
5294760,1,441.0,0,0,0,10.0,6.805555555555555,4.412947739594611,1
5388240,1,7.0,3,3,3,7.0,23.875,1.2933958890559714,8
7877111,1,573.0,0,0,0,7.0,3.3529411764705883,8.617937399031048,0
2381773,1,575.0,0,0,0,10.0,4.675675675675675,6.488653597138675,0
6357809,0,345.0,0,0,0,7.0,12.722222222222221,2.465351877606766,11
1284783,1,691.0,0,0,0,5.0,0.05405405405405406,38.0,0
9217009,0,50.0,0,2,3,4.0,37.55555555555556,0.8393782531203595,0
5259047,1,107.0,0,0,0,5.0,13.216216216216216,2.3053201314622287,0
8578628,1,13.0,4,4,4,7.0,26.346153846153847,1.1694169002320152,9
3520017,0,19.0,2,8,8,4.0,32.55555555555556,1.017503281563985,8
3424181,1,68.0,0,0,5,1.0,2.8947368421052633,10.51986937893792,7
1806115,1,129.0,0,0,0,9.0,16.13888888888889,1.878143109845098,0
8018564,0,119.0,0,0,0,2.0,93.6,0.3841855263590236,16
1110032,0,2.0,1,1,1,6.0,40.1764705882353,0.7828617031970432,19
7493978,1,398.0,0,0,0,8.0,3.888888888888889,7.495082018279887,0
8404175,1,343.0,0,0,0,7.0,9.86111111111111,3.0914564057804954,0
1160271,1,561.0,0,0,0,10.0,0.05555555555555555,37.0,0
5735138,1,574.0,0,0,0,5.0,0.0,37.0,0
7696093,1,112.0,0,0,0,7.0,0.19444444444444445,37.0,0
8538139,1,644.0,0,0,0,6.0,0.5555555555555556,37.0,0
9852232,0,104.0,0,0,0,6.0,45.714285714285715,0.6988879183096904,22
5342406,0,98.0,0,0,0,4.0,44.8,0.7978310317830908,14
6930405,1,2.0,4,4,4,5.0,19.823529411764707,1.5351282837362814,1
6981894,1,652.0,0,0,0,5.0,0.22857142857142856,36.0,0
5865748,1,33.0,0,9,9,4.0,24.51851851851852,1.2579825032658363,7
8127431,1,405.0,0,0,0,6.0,9.771428571428572,3.1303708534374817,0
5756372,1,317.0,0,0,0,7.0,10.914285714285715,2.7577036740207292,0
2042461,1,398.0,0,0,0,9.0,5.857142857142857,5.182372912257868,0
3805398,1,429.0,0,0,0,8.0,7.542857142857143,3.9837481501674534,0
4562816,1,41.0,0,2,2,11.0,19.02857142857143,1.607550755759464,0
3599418,0,142.0,0,0,0,5.0,24.352941176470587,1.295163085293567,12
2108364,1,424.0,0,0,0,11.0,7.352941176470588,4.167574609454558,0
3986132,0,111.0,0,0,0,7.0,5.294117647058823,5.80460140126335,2
2935051,1,281.0,0,0,0,10.0,9.794117647058824,3.13419553930961,0
7971644,1,154.0,0,0,0,5.0,27.318181818181817,1.1457730807210607,1
2258370,1,0.0,1,1,1,4.0,21.484848484848484,1.4315487129247277,0
6334419,1,523.0,0,0,0,2.0,6.291666666666667,4.858594816520081,9
3318085,1,211.0,0,0,0,1.0,22.5,1.3746732268448414,0
9817022,1,1.0,4,16,25,4.0,10.935483870967742,2.76590525140521,1
4684671,1,698.0,0,0,0,8.0,1.5454545454545454,17.648156779810233,0
4006389,1,35.0,0,4,4,4.0,20.303030303030305,1.5044094381722426,0
8481761,1,407.0,0,0,0,4.0,6.242424242424242,4.9040526560723245,0
7303840,1,259.0,0,0,0,4.0,11.5,2.6631131068717853,0
6290762,1,132.0,0,0,0,2.0,21.642857142857142,1.42156205133388,0
3892061,0,51.0,0,3,15,4.0,1.2857142857142858,15.0,0
2015656,1,18.0,1,1,1,5.0,30.217391304347824,1.0256417786454772,8
4242152,1,21.0,1,1,1,7.0,20.90625,1.4686413195642065,0
3896420,0,1.0,5,5,5,2.0,3.75,5.0,7
2366242,1,685.0,0,0,0,6.0,1.46875,20.27319771207161,0
7761008,1,338.0,0,0,0,6.0,10.3125,2.9617021094234333,0
8813690,1,651.0,0,0,0,13.0,2.59375,10.956085424175363,0
5991185,1,169.0,0,0,0,5.0,17.34375,1.7617867063092516,0
2624807,1,453.0,0,0,0,6.0,9.612903225806452,3.1682515376873868,0
7881866,1,483.0,0,0,0,7.0,7.258064516129032,4.155888193882983,0
6382468,1,439.0,0,0,0,6.0,1.1935483870967742,22.86288342046637,0
2535110,1,460.0,0,0,0,2.0,8.161290322580646,3.745097614496234,0
3642449,0,5.0,9,9,9,6.0,5.647058823529412,5.39675579584491,1
3443407,1,100.0,0,0,0,9.0,22.333333333333332,1.3831143121527398,0
7906312,0,245.0,0,0,0,3.0,27.916666666666668,1.1605648089454612,11
7504836,1,70.0,0,0,12,8.0,20.35483870967742,1.5047796972053609,0
6308143,1,623.0,0,0,0,7.0,4.064516129032258,7.273305054953493,0
4866348,1,71.0,0,0,2,5.0,28.0,1.1093704518182328,5
3158688,1,47.0,0,13,13,8.0,9.758620689655173,3.112285344031824,0
8221109,0,40.0,0,7,7,2.0,40.285714285714285,0.8481172606014875,2
2172226,0,92.0,0,0,0,4.0,34.11764705882353,0.9293561046720289,0
4289468,1,208.0,0,0,0,5.0,16.466666666666665,1.8636641313689024,0
4554709,1,229.0,0,0,0,2.0,2.5,11.699126131795472,0
2371979,1,84.0,0,0,7,4.0,12.227272727272727,2.5362374354283848,3
9082916,1,211.0,0,0,0,2.0,11.7,2.6264593834927696,0
9845476,0,63.0,0,0,4,7.0,35.214285714285715,0.907155233797262,14
5550267,1,293.0,0,0,0,7.0,14.033333333333333,2.183579502414522,0
1828401,1,93.0,0,0,0,3.0,3.9545454545454546,7.8186436951725335,4
3222996,1,377.0,0,0,0,9.0,6.428571428571429,4.732807113409091,0
7447426,1,215.0,0,0,0,4.0,8.166666666666666,3.751209331191698,0
6317672,1,77.0,0,0,14,3.0,14.689655172413794,2.102523445638168,0
2152824,1,36.0,0,2,12,7.0,12.793103448275861,2.3983131815102183,0
2815463,1,609.0,0,0,0,5.0,0.0,30.0,0
1134743,1,68.0,0,0,30,3.0,0.0,30.0,0
6579199,1,302.0,0,0,0,7.0,13.172413793103448,2.3048559007607707,0
5784432,1,13.0,7,7,7,6.0,21.142857142857142,1.4707163993801275,6
2749477,1,616.0,0,0,0,5.0,4.689655172413793,6.41277808049116,0
6778677,0,26.0,2,17,17,3.0,1.6875,17.0,1
2180737,1,308.0,0,0,0,12.0,14.862068965517242,2.053055963340775,0
4214264,1,63.0,0,0,2,9.0,20.96551724137931,1.4561881952664617,0
9065504,1,139.0,0,0,0,4.0,11.758620689655173,2.609269827216531,0
6305598,1,457.0,0,0,0,7.0,9.517241379310345,3.158461107896188,0
6523308,1,370.0,0,0,0,5.0,9.285714285714286,3.2826332560095492,0
9397019,1,69.0,0,0,23,5.0,23.5,1.3182258783283365,0
4131462,1,124.0,0,0,0,6.0,21.821428571428573,1.4078510903255674,0
5168339,1,14.0,3,3,3,7.0,25.285714285714285,1.2174483214376444,0
2636640,1,153.0,0,0,0,5.0,22.04,1.4029321670370691,1
3388644,1,457.0,0,0,0,6.0,8.071428571428571,3.783590595673563,0
7310846,1,34.0,0,5,5,5.0,22.5,1.3766694820700405,0
7180158,1,506.0,0,0,0,4.0,7.25,4.161703904336557,0
5480158,1,69.0,0,0,2,9.0,6.607142857142857,4.529913346785712,0
7578199,0,195.0,0,0,0,5.0,3.6666666666666665,8.039836298580742,0
8455578,1,693.0,0,0,0,2.0,0.2222222222222222,28.0,0
4395712,1,625.0,0,0,0,6.0,1.4444444444444444,21.32739730805448,0
9537698,0,15.0,1,1,1,4.0,89.66666666666667,0.3899236559783202,21
1654792,1,695.0,0,0,0,5.0,0.7407407407407407,28.0,0
3354615,1,5.0,5,5,5,4.0,30.5,1.022643041411916,0
8709630,1,51.0,0,8,11,10.0,22.22222222222222,1.3824786035991312,0
5564151,1,392.0,0,0,0,10.0,4.481481481481482,6.580117869928114,0
2426164,0,275.0,0,0,0,2.0,11.785714285714286,2.6953397119669753,9
4407129,1,155.0,0,0,0,5.0,2.230769230769231,12.670308843718805,0
7568648,1,566.0,0,0,0,5.0,6.576923076923077,4.47592744882243,0
7448210,1,257.0,0,0,0,7.0,15.92,1.9354684515667624,1
5470663,1,294.0,0,0,0,6.0,17.68,1.7488005687932746,0
7934029,0,177.0,0,0,0,1.0,,1.0,3
6259748,1,468.0,0,0,0,8.0,10.538461538461538,2.893283055363264,0
4335330,0,651.0,0,0,0,4.0,4.636363636363637,6.650469664179294,0
9069454,1,191.0,0,0,0,8.0,9.96,3.0915162184254044,1
7362833,1,579.0,0,0,0,5.0,1.5384615384615385,18.81821770294951,0
9370537,0,653.0,0,0,0,2.0,4.5,7.0,10
2247792,1,454.0,0,0,0,9.0,6.115384615384615,4.940163667376647,0
3157021,1,440.0,0,0,0,4.0,0.0,27.0,0
1843971,1,602.0,0,0,0,4.0,5.653846153846154,5.219150906353157,0
2521230,0,286.0,0,0,0,2.0,0.4166666666666667,13.0,0
2467437,0,61.0,0,0,1,5.0,38.22222222222222,0.8228045595280274,7
8085192,1,84.0,0,0,7,9.0,32.94736842105263,0.9542143658602382,1
7893872,1,195.0,0,0,0,9.0,16.56,1.856196037212242,0
7731960,1,269.0,0,0,0,8.0,17.76,1.7403853525345936,0
6074711,1,12.0,5,5,7,4.0,19.08695652173913,1.6299952799208874,2
8151908,1,182.0,0,0,0,2.0,4.44,6.960192664552791,0
5507495,1,26.0,1,1,1,5.0,29.4,1.0641618892698606,1
8647171,1,503.0,0,0,0,4.0,6.44,4.783732987527475,0
4879419,0,154.0,0,0,0,7.0,38.214285714285715,0.8339460352693066,6
4535730,1,554.0,0,0,0,3.0,0.7083333333333334,25.0,0
8249086,1,224.0,0,0,0,4.0,1.6666666666666667,17.857437085582934,0
7232174,1,214.0,0,0,0,10.0,23.043478260869566,1.3510633112788148,1
8773196,0,13.0,1,6,7,8.0,63.4,0.5174910695024117,1
5551628,1,35.0,0,9,19,9.0,2.789473684210526,10.519996144453883,0
6143638,1,651.0,0,0,0,7.0,1.4166666666666667,20.483778768202058,0
2249102,1,83.0,0,0,4,6.0,28.40909090909091,1.0990197934342303,0
3638065,1,245.0,0,0,0,4.0,20.0,1.5384503521736497,0
9415571,1,47.0,0,3,3,4.0,22.52173913043478,1.3790618524720475,0
5331399,1,121.0,0,0,0,2.0,10.695652173913043,2.903432879026549,0
7365919,1,435.0,0,0,0,9.0,12.478260869565217,2.467427397438021,0
4068592,0,215.0,0,0,0,5.0,24.428571428571427,1.307986586893463,0
8471532,1,28.0,1,1,1,6.0,28.17391304347826,1.1043931122221315,0
4381305,1,385.0,0,0,0,7.0,9.73913043478261,3.1733601658932424,0
9934862,0,0.0,10,12,13,7.0,5.0,6.417466735516547,8
9769585,0,91.0,0,0,0,2.0,60.42857142857143,0.5650723705185329,15
5182947,1,292.0,0,0,0,3.0,18.818181818181817,1.6566684769589837,0
6729325,1,566.0,0,0,0,6.0,3.4545454545454546,8.850856345582969,0
7426013,1,358.0,0,0,0,4.0,16.5,1.8825525563596965,0
5871006,1,378.0,0,0,0,5.0,11.0,2.815438869873362,0
7631925,1,335.0,0,0,0,6.0,16.954545454545453,1.8254905400820398,0
2689567,1,600.0,0,0,0,6.0,0.0,22.0,0
9471023,1,80.0,0,0,2,4.0,28.272727272727273,1.1015102587487557,0
4321162,1,48.0,0,8,8,5.0,25.772727272727273,1.2006617470178202,0
7054392,1,464.0,0,0,0,5.0,5.136363636363637,5.8377517235683865,0
2369427,1,269.0,0,0,0,6.0,20.476190476190474,1.5249709601038843,0
9384407,1,21.0,1,1,11,4.0,25.894736842105264,1.2095498324289218,2
4497536,1,507.0,0,0,0,4.0,9.952380952380953,3.1105298951063136,0
1660250,1,372.0,0,0,0,7.0,16.210526315789473,1.91742539289021,2
4478059,1,378.0,0,0,0,9.0,14.904761904761905,2.0560084865762502,0
5174161,0,65.0,0,0,2,6.0,30.88235294117647,1.020719600359876,3
9074929,1,569.0,0,0,0,3.0,6.238095238095238,4.892296529031957,0
6655870,1,432.0,0,0,0,1.0,8.619047619047619,3.6097505195473207,0
4939687,1,469.0,0,0,0,10.0,11.666666666666666,2.6418693957129467,0
9802560,1,684.0,0,0,0,4.0,0.047619047619047616,22.0,0
1014759,1,44.0,0,5,8,4.0,20.31578947368421,1.5436777849390122,2
3881740,1,691.0,0,0,0,3.0,0.7142857142857143,22.0,0
8125619,1,123.0,0,0,0,7.0,29.0,1.0761944103101893,0
6165774,1,665.0,0,0,0,5.0,2.0952380952380953,13.77703370800242,0
6518930,0,680.0,0,0,0,2.0,24.0,1.873355101889864,10
9158250,1,163.0,0,0,0,4.0,27.3,1.145605891685153,0
8319784,1,376.0,0,0,0,5.0,16.157894736842106,1.9362834975675693,1
9094633,1,232.0,0,0,0,5.0,18.55,1.6885424760559298,0
4732225,1,686.0,0,0,0,4.0,1.95,15.152968228792227,0
1737289,0,16.0,1,1,1,1.0,,1.0,2
9675267,0,611.0,0,0,0,2.0,43.0,1.0352799770909156,13
7205589,1,694.0,0,0,0,2.0,0.6,21.0,0
3377337,0,670.0,0,0,0,1.0,0.0,8.0,8
4674542,0,69.0,0,0,17,6.0,0.125,17.0,4
1909215,1,585.0,0,0,0,3.0,0.15789473684210525,20.0,0
3317871,0,58.0,0,3,3,3.0,60.45454545454545,0.5389204177124816,8
5446753,1,83.0,0,0,14,4.0,31.68421052631579,0.9948454518212643,0
8516453,0,540.0,0,0,0,3.0,15.615384615384615,2.0277192691918686,0
2847901,1,449.0,0,0,0,5.0,12.736842105263158,2.449505942502196,0
4775346,1,555.0,0,0,0,2.0,0.8947368421052632,20.0,0
4645266,0,10.0,1,1,1,3.0,20.5625,1.5451784649519662,0
7798518,0,12.0,16,18,18,2.0,1.8235294117647058,16.01595599502397,0
2598212,0,222.0,0,0,0,6.0,27.0,1.1597575936668982,1
7489207,1,282.0,0,0,0,4.0,21.105263157894736,1.4864438787066314,0
4652727,0,601.0,0,0,0,1.0,49.0,0.8094178369708394,0
6111854,1,596.0,0,0,0,4.0,5.315789473684211,5.789871316390805,0
9489105,0,21.0,12,12,13,3.0,11.615384615384615,2.697724839031824,2
7833720,1,711.0,0,0,0,4.0,2.3157894736842106,13.212214017791863,0
8818753,0,126.0,0,0,0,3.0,78.42857142857143,0.4355935404419722,0
1778315,0,6.0,3,3,3,3.0,21.928571428571427,1.4514320659752566,4
6702224,0,597.0,0,0,0,4.0,4.444444444444445,6.878894889199233,0
4961843,0,729.0,0,0,0,5.0,1.3333333333333333,19.0,0
2691827,0,713.0,0,0,0,1.0,0.0,19.0,0
8590057,0,453.0,0,0,0,8.0,1.5,18.98968011987948,0
8374728,0,336.0,0,0,0,8.0,19.0,1.6401818132020016,0
1870448,0,507.0,0,0,0,4.0,4.705882352941177,6.5761803235462795,0
9003895,0,428.0,0,0,0,3.0,2.823529411764706,10.715289404038328,0
3513041,0,169.0,0,0,0,2.0,96.75,0.38569953208730917,11
4258825,0,708.0,0,0,0,5.0,0.0,18.0,0
8461855,0,598.0,0,0,0,5.0,1.5294117647058822,18.0,0
5293399,0,309.0,0,0,0,4.0,23.294117647058822,1.3501707957071059,0
2900218,0,161.0,0,0,0,4.0,1.8823529411764706,15.864527797309881,0
1803438,0,104.0,0,0,0,3.0,33.529411764705884,0.9407448758279354,0
4217416,0,0.0,18,18,18,1.0,0.11764705882352941,18.0,0
4566663,0,722.0,0,0,0,3.0,4.166666666666667,7.0,0
6720718,0,342.0,0,0,0,2.0,1.625,17.0,0
3596145,0,111.0,0,0,0,4.0,58.888888888888886,0.5638569871824565,3
2036139,0,134.0,0,0,0,6.0,24.5,1.2822975078845955,0
9968398,0,688.0,0,0,0,1.0,,1.0,6
7148827,0,440.0,0,0,0,5.0,8.5625,3.629121620784797,0
